job_id,model,skill_count,hard_skill_count,soft_skill_count,knowledge_count,avg_confidence,bloom_remember,bloom_understand,bloom_apply,bloom_analyze,bloom_evaluate,bloom_create,bloom_na,coverage_pct,confidence_vh,confidence_h,confidence_mh,confidence_m,confidence_ml,confidence_l,confidence_vl
in-5986e2e416ec3ef2,JobBERT,3,3,0,0,0.7009823166269396,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0
in-5986e2e416ec3ef2,GPT,3,3,0,0,0.5895558682979413,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
in-5986e2e416ec3ef2,Hybrid,5,5,0,0,0.5790532404377838,0,0,2,0,0,3,0,0.016065816565240896,1,0,0,0,1,3,0
in-76bdc299da84b00b,GPT,1,0,1,0,0.608334912,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-76bdc299da84b00b,Hybrid,1,0,1,0,0.608334912,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-dcd8dd1044f2926f,JobBERT,4,3,1,1,0.7594833039810955,0,0,2,0,0,1,1,0,0,1,2,1,0,0,0
in-dcd8dd1044f2926f,GPT,6,3,3,2,0.672517798796891,0,0,2,0,0,1,3,0,0,1,0,5,0,0,0
in-dcd8dd1044f2926f,Hybrid,9,5,4,2,0.6633567104304228,0,0,3,0,0,2,4,0.0,1,0,0,7,1,0,0
in-04d821a61bf4f3f8,GPT,4,4,0,2,0.6059065536000001,0,0,2,0,0,2,0,0,0,0,0,3,0,1,0
in-04d821a61bf4f3f8,Hybrid,4,4,0,2,0.6059065536000001,0,0,2,0,0,2,0,0.0629914680377639,0,0,0,3,0,1,0
in-6434f75ccfa896cd,JobBERT,4,4,0,0,0.7105652755703126,0,0,2,1,0,1,0,0,0,0,2,2,0,0,0
in-6434f75ccfa896cd,GPT,3,1,2,2,0.6316646216,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0
in-6434f75ccfa896cd,Hybrid,6,4,2,2,0.5815766300451667,0,0,2,1,0,1,2,0.09921049005106877,0,0,1,2,1,2,0
in-59f89f855608fde0,JobBERT,6,6,0,0,0.8087611168865715,0,1,3,0,0,2,0,0,1,3,0,2,0,0,0
in-59f89f855608fde0,GPT,6,4,2,18,0.734817722885583,0,0,1,0,0,3,2,0,1,1,2,1,0,1,0
in-59f89f855608fde0,Hybrid,9,7,2,18,0.7095323363837136,0,0,3,0,0,4,2,0.2559652203614398,2,1,1,2,2,1,0
in-7f1b7715acb11a2e,GPT,3,3,0,4,0.6040153036800001,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0
in-7f1b7715acb11a2e,Hybrid,3,3,0,4,0.6040153036800001,0,0,1,0,0,2,0,0.1194980395467658,0,0,0,2,0,1,0
in-2ea46d88545e7e84,JobBERT,11,11,0,0,0.7483188296735231,0,1,6,2,2,0,0,0,2,2,0,7,0,0,0
in-2ea46d88545e7e84,GPT,8,7,1,4,0.6721487172627263,0,0,3,1,1,2,1,0,0,1,2,2,3,0,0
in-2ea46d88545e7e84,Hybrid,13,12,1,4,0.7062463467339543,0,1,5,1,3,2,1,0.02750977070940343,3,1,3,1,5,0,0
in-3f1f20262049095a,JobBERT,2,2,0,0,0.8101043902129382,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
in-3f1f20262049095a,GPT,4,2,2,0,0.6354095133904539,0,0,0,0,0,2,2,0,0,1,0,2,0,1,0
in-3f1f20262049095a,Hybrid,4,2,2,0,0.6847775072755007,0,0,0,0,0,2,2,0.035713699316956914,0,1,1,1,0,1,0
in-bf0e9f6211607d23,JobBERT,6,6,0,0,0.949762534688522,0,0,4,1,0,1,0,0,5,1,0,0,0,0,0
in-bf0e9f6211607d23,GPT,6,3,3,3,0.8587795370078828,0,0,1,1,0,1,3,0,4,0,0,2,0,0,0
in-bf0e9f6211607d23,Hybrid,6,3,3,3,0.9392823193232855,0,0,0,1,0,2,3,0.18108179385657433,3,3,0,0,0,0,0
in-ff31808feab0524e,JobBERT,4,4,0,0,0.8601501414636432,0,0,1,0,0,3,0,0,2,1,0,1,0,0,0
in-ff31808feab0524e,GPT,5,1,4,0,0.7178995193612919,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0
in-ff31808feab0524e,Hybrid,6,2,4,0,0.7386067139657407,0,0,1,0,0,1,4,0.015869281937650883,0,2,1,3,0,0,0
in-50790458f1cb7392,JobBERT,5,4,1,0,0.7215664699821456,0,0,4,0,0,0,1,0,1,0,1,3,0,0,0
in-50790458f1cb7392,GPT,3,0,3,0,0.7584813737924918,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0
in-50790458f1cb7392,Hybrid,6,3,3,0,0.6426032257629801,0,0,3,0,0,0,3,0.0,1,0,1,1,0,3,0
in-f0b8e867898d9fc7,JobBERT,1,1,0,2,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
in-f0b8e867898d9fc7,GPT,3,1,2,2,0.6865235939555556,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0
in-f0b8e867898d9fc7,Hybrid,3,1,2,2,0.7015519965297777,0,0,0,1,0,0,2,0.054146751011853705,0,1,0,1,1,0,0
in-2adf3d78f57c1387,GPT,2,0,2,0,0.59697144,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
in-2adf3d78f57c1387,Hybrid,2,0,2,0,0.59697144,0,0,0,0,0,0,2,0.0,0,0,0,1,1,0,0
in-6a11f6623b90c10e,JobBERT,11,8,3,0,0.7415756298933022,0,1,7,0,0,0,3,0,1,2,3,5,0,0,0
in-6a11f6623b90c10e,GPT,8,0,8,0,0.7009282047716139,0,0,0,0,0,0,8,0,0,1,2,5,0,0,0
in-6a11f6623b90c10e,Hybrid,16,6,10,0,0.6366681690250371,0,1,5,0,0,0,10,0.011725955351325555,1,0,3,7,0,5,0
in-819016745fbf8e52,JobBERT,5,5,0,0,0.6713643401334182,0,0,4,0,0,1,0,0,0,0,2,3,0,0,0
in-819016745fbf8e52,GPT,6,4,2,0,0.6470296514603827,0,0,2,0,1,1,2,0,0,1,0,4,0,1,0
in-819016745fbf8e52,Hybrid,10,8,2,0,0.6075155449943072,0,0,5,0,1,2,2,0.04262297327354908,1,0,0,5,0,4,0
in-b0e3d6930bef9118,GPT,2,0,2,0,0.619434432,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-b0e3d6930bef9118,Hybrid,2,0,2,0,0.619434432,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-68c8bc8b4022b6bd,GPT,17,15,2,18,0.6478921999058824,0,0,13,0,0,2,2,0,0,0,0,15,1,1,0
in-68c8bc8b4022b6bd,Hybrid,17,15,2,33,0.6478921999058824,0,0,13,0,0,2,2,0.22900859031366583,0,0,0,15,1,1,0
in-b99d92a34ea0a07c,GPT,2,0,2,0,0.60086304,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
in-b99d92a34ea0a07c,Hybrid,2,0,2,0,0.60086304,0,0,0,0,0,0,2,0.0,0,0,0,1,1,0,0
in-9068e588b7dc4f2d,GPT,2,1,1,3,0.62662854528,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
in-9068e588b7dc4f2d,Hybrid,2,1,1,3,0.62662854528,0,0,0,0,0,1,1,0.1366460781166835,0,0,0,1,1,0,0
in-a8f3619ace5efe56,JobBERT,1,1,0,0,0.5869158750000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
in-a8f3619ace5efe56,GPT,3,0,3,0,0.598579968,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0
in-a8f3619ace5efe56,Hybrid,4,1,3,0,0.566318151,0,0,1,0,0,0,3,0.0,0,0,0,1,2,1,0
in-277cf9b06c74153d,JobBERT,6,6,0,0,0.7563870805845906,0,0,5,0,1,0,0,0,1,1,1,3,0,0,0
in-277cf9b06c74153d,GPT,5,0,5,0,0.7771710747577147,0,0,0,0,0,0,5,0,0,3,0,2,0,0,0
in-277cf9b06c74153d,Hybrid,7,2,5,0,0.6759867089054515,0,0,2,0,0,0,5,0.0,0,1,2,1,3,0,0
in-f60c7c41c622d9ed,JobBERT,4,3,1,0,0.7884128154557346,0,1,2,0,0,0,1,0,1,1,0,2,0,0,0
in-f60c7c41c622d9ed,GPT,3,0,3,0,0.7987976332116427,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0
in-f60c7c41c622d9ed,Hybrid,5,2,3,0,0.7021246495368791,0,0,2,0,0,0,3,0.0,1,1,0,1,2,0,0
in-ea5fe0c67dbb09a7,JobBERT,3,3,0,19,0.7964391561209109,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0
in-ea5fe0c67dbb09a7,GPT,9,6,3,21,0.7596663094352422,0,0,3,0,0,3,3,0,3,0,2,4,0,0,0
in-ea5fe0c67dbb09a7,Hybrid,10,7,3,30,0.746931191590405,0,0,3,0,0,4,3,0.36361358950165085,3,0,2,4,1,0,0
in-5bd95884fcfdbfe2,JobBERT,4,4,0,3,0.6080790689999999,0,0,3,0,1,0,0,0,0,0,0,2,2,0,0
in-5bd95884fcfdbfe2,GPT,6,6,0,4,0.56909143104,0,3,3,0,0,0,0,0,0,0,0,2,3,1,0
in-5bd95884fcfdbfe2,Hybrid,10,10,0,4,0.536040160704,0,3,6,0,1,0,0,0.18385067751044287,0,0,0,2,4,4,0
in-fc0463e146e0287e,GPT,3,0,3,0,0.59463648,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0
in-fc0463e146e0287e,Hybrid,3,0,3,0,0.59463648,0,0,0,0,0,0,3,0.0,0,0,0,1,2,0,0
in-202d174576a6328b,JobBERT,2,2,0,0,0.57314131875,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-202d174576a6328b,GPT,2,2,0,2,0.5003880192000001,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
in-202d174576a6328b,Hybrid,4,4,0,2,0.4794505371,0,0,3,0,0,1,0,0.05466206826661763,0,0,0,0,1,3,0
in-070ac45a5adefcb1,GPT,1,0,1,3,0.601485696,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-070ac45a5adefcb1,Hybrid,1,0,1,3,0.601485696,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-f1d38688733ca9cc,JobBERT,5,3,2,0,0.7389766220898808,0,0,3,0,0,0,2,0,0,2,1,1,1,0,0
in-f1d38688733ca9cc,GPT,3,0,3,0,0.6954115149986867,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0
in-f1d38688733ca9cc,Hybrid,6,2,4,0,0.6510361859991902,0,0,2,0,0,0,4,0.008153085828065369,0,1,2,1,0,2,0
in-8cb2b3de05fe17bb,JobBERT,4,4,0,1,0.7533540975535713,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0
in-8cb2b3de05fe17bb,GPT,9,3,6,4,0.5776790776685715,0,0,2,0,0,1,6,0,0,0,0,2,6,1,0
in-8cb2b3de05fe17bb,Hybrid,13,7,6,5,0.5853726777837364,0,0,3,2,1,1,6,0.0867443155560918,0,0,0,6,6,1,0
in-7558c06efa202e1d,GPT,4,1,3,0,0.5731805664000001,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0
in-7558c06efa202e1d,Hybrid,4,1,3,0,0.5731805664000001,0,0,1,0,0,0,3,0.0,0,0,0,0,4,0,0
in-3d91d1f91a2e35ff,GPT,5,1,4,0,0.56477389824,0,0,0,0,0,1,4,0,0,0,0,2,2,1,0
in-3d91d1f91a2e35ff,Hybrid,5,1,4,0,0.56477389824,0,0,0,0,0,1,4,0.006117776365388615,0,0,0,2,2,1,0
in-2f43fa6cbbb72894,GPT,2,0,2,0,0.5915232,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
in-2f43fa6cbbb72894,Hybrid,2,0,2,0,0.5915232,0,0,0,0,0,0,2,0.0,0,0,0,0,2,0,0
in-024241def5374d0c,GPT,3,0,3,0,0.611114304,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
in-024241def5374d0c,Hybrid,3,0,3,0,0.611114304,0,0,0,0,0,0,3,0.0,0,0,0,3,0,0,0
in-5b8b8b6b495946f5,GPT,2,0,2,0,0.604071072,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
in-5b8b8b6b495946f5,Hybrid,2,0,2,0,0.604071072,0,0,0,0,0,0,2,0.0,0,0,0,1,1,0,0
in-1e8d401875ab7ace,GPT,3,3,0,6,0.48849646271999997,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0
in-1e8d401875ab7ace,Hybrid,3,3,0,7,0.48849646271999997,0,0,3,0,0,0,0,0.15346330588028398,0,0,0,1,0,2,0
in-1298c0a075adfe4e,GPT,3,0,3,0,0.608677824,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
in-1298c0a075adfe4e,Hybrid,3,0,3,0,0.608677824,0,0,0,0,0,0,3,0.0,0,0,0,3,0,0,0
in-8335c5296046dc27,JobBERT,1,1,0,6,0.6262017840000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-8335c5296046dc27,GPT,6,6,0,6,0.55595501376,0,0,6,0,0,0,0,0,0,0,0,3,1,2,0
in-8335c5296046dc27,Hybrid,7,7,0,8,0.5480987871085714,0,0,6,0,0,1,0,0.2563794207579071,0,0,0,3,2,2,0
in-f9055be6f9ab983b,GPT,5,0,5,0,0.5722371072000001,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0
in-f9055be6f9ab983b,Hybrid,5,0,5,0,0.5722371072000001,0,0,0,0,0,0,5,0.0,0,0,0,0,5,0,0
in-792c7c65733a1995,JobBERT,1,1,0,0,0.5761357875,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
in-792c7c65733a1995,GPT,3,3,0,3,0.5355731108571429,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
in-792c7c65733a1995,Hybrid,4,4,0,3,0.5169069906428572,0,0,4,0,0,0,0,0.06624250040833699,0,0,0,0,3,1,0
in-2650e0f960a33a06,JobBERT,8,7,1,0,0.8138648040050358,0,0,3,0,3,1,1,0,3,1,1,2,1,0,0
in-2650e0f960a33a06,GPT,10,8,2,11,0.7405593791371554,0,0,4,0,4,0,2,0,2,0,4,4,0,0,0
in-2650e0f960a33a06,Hybrid,15,12,3,11,0.7037375110647394,0,0,6,0,5,1,3,0.04057309384117271,3,0,3,6,1,2,0
in-12365ed7bd9554c7,JobBERT,4,4,0,0,0.6638460440624045,0,0,3,0,0,1,0,0,0,1,0,3,0,0,0
in-12365ed7bd9554c7,GPT,6,6,0,4,0.5469780078772893,0,0,5,0,0,1,0,0,0,0,0,2,3,1,0
in-12365ed7bd9554c7,Hybrid,9,9,0,4,0.5567061804206593,0,0,7,0,0,2,0,0.15096887463069558,0,1,0,2,2,4,0
in-9816de77297ab668,JobBERT,1,1,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
in-9816de77297ab668,GPT,2,2,0,0,0.6775085962043157,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0
in-9816de77297ab668,Hybrid,2,2,0,0,0.7267906033885181,0,0,0,0,0,2,0,0.0883314766200721,1,0,0,0,0,1,0
in-97ca47c5f555e42a,JobBERT,5,5,0,4,0.7435651307489426,0,1,1,0,1,2,0,0,0,1,2,2,0,0,0
in-97ca47c5f555e42a,GPT,4,4,0,7,0.6347855301720812,0,0,2,0,0,2,0,0,0,1,0,1,2,0,0
in-97ca47c5f555e42a,Hybrid,8,8,0,7,0.6239468783142256,0,1,3,0,1,3,0,0.020917725563049317,1,0,0,3,4,0,0
in-3adbfcd2c67f939d,GPT,4,0,4,0,0.59813892,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
in-3adbfcd2c67f939d,Hybrid,4,0,4,0,0.59813892,0,0,0,0,0,0,4,0.0,0,0,0,0,4,0,0
in-b708da2b33f5c59c,GPT,10,10,0,10,0.5355633185280001,0,0,9,0,0,1,0,0,0,0,0,2,7,1,0
in-b708da2b33f5c59c,Hybrid,10,10,0,10,0.5355633185280001,0,0,9,0,0,1,0,0.1806563925379527,0,0,0,2,7,1,0
in-57793e22513bd508,GPT,7,7,0,11,0.5319418559711279,0,2,5,0,0,0,0,0,0,0,0,3,0,4,0
in-57793e22513bd508,Hybrid,7,7,0,14,0.5319418559711279,0,2,5,0,0,0,0,0.26894288795197147,0,0,0,3,0,4,0
in-1c5a5a5c1628040b,GPT,1,1,0,1,0.6542620185600001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
in-1c5a5a5c1628040b,Hybrid,1,1,0,1,0.6542620185600001,0,0,1,0,0,0,0,0.06168688481308957,0,0,0,1,0,0,0
in-8e8358720b2049a4,JobBERT,3,2,1,11,0.6493460250000002,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0
in-8e8358720b2049a4,GPT,3,0,3,7,0.58683072,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0
in-8e8358720b2049a4,Hybrid,6,2,4,13,0.5531537700000001,0,0,2,0,0,0,4,0.0449271059256863,0,0,0,2,2,2,0
in-edd6ccf5e0d85d3f,GPT,2,0,2,0,0.602731008,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-edd6ccf5e0d85d3f,Hybrid,2,0,2,0,0.602731008,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-a54cf9211ca3232d,JobBERT,1,1,0,0,0.6242670720000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-a54cf9211ca3232d,GPT,3,1,2,0,0.5866737024,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0
in-a54cf9211ca3232d,Hybrid,4,2,2,0,0.5648586912,0,0,1,0,0,1,2,0.01478528511764137,0,0,0,1,2,1,0
in-731fc34f48c31ddd,GPT,5,3,2,1,0.5798807781120001,0,0,2,0,0,1,2,0,0,0,0,4,0,1,0
in-731fc34f48c31ddd,Hybrid,5,3,2,1,0.5798807781120001,0,0,2,0,0,1,2,0.04256866564974383,0,0,0,4,0,1,0
in-66e35ec4c60e8c65,JobBERT,9,8,1,0,0.8261469451640296,0,0,6,1,0,1,1,0,3,3,0,3,0,0,0
in-66e35ec4c60e8c65,GPT,8,1,7,0,0.8467840553033369,0,0,0,1,0,0,7,0,2,4,1,1,0,0,0
in-66e35ec4c60e8c65,Hybrid,11,4,7,0,0.7498011548674981,0,0,3,1,0,0,7,0.04370414197141262,2,4,1,1,3,0,0
in-ed7c0956d23b6e08,GPT,3,1,2,7,0.6262172313600001,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0
in-ed7c0956d23b6e08,Hybrid,3,1,2,9,0.6262172313600001,0,0,0,0,0,1,2,0.29791076306335756,0,0,0,2,1,0,0
in-bafe771b70f448ef,GPT,3,0,3,0,0.5896462080000001,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0
in-bafe771b70f448ef,Hybrid,3,0,3,0,0.5896462080000001,0,0,0,0,0,0,3,0.0,0,0,0,1,2,0,0
in-b608315da704076b,JobBERT,1,1,0,9,0.5779324687500002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
in-b608315da704076b,GPT,5,4,1,6,0.6529731747840002,0,0,3,0,0,1,1,0,0,0,0,4,1,0,0
in-b608315da704076b,Hybrid,5,4,1,11,0.6391183099785233,0,0,3,0,0,1,1,0.2489794931459126,0,0,0,4,1,0,0
in-82c62095c56a09f5,JobBERT,2,2,0,3,0.5653557000000001,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-82c62095c56a09f5,GPT,3,3,0,3,0.6440815929600001,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
in-82c62095c56a09f5,Hybrid,5,5,0,3,0.5673627797760001,0,0,5,0,0,0,0,0.09474099880099217,0,0,0,3,0,2,0
in-54f7e34be407fc22,JobBERT,2,2,0,0,0.5738899359375,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-54f7e34be407fc22,GPT,4,4,0,0,0.5091302447999999,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0
in-54f7e34be407fc22,Hybrid,6,6,0,0,0.49245747945,0,0,2,0,3,1,0,0.006931165872702892,0,0,0,0,3,3,0
in-d5c2072747d98126,GPT,2,2,0,3,0.6446008880640001,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
in-d5c2072747d98126,Hybrid,2,2,0,3,0.6446008880640001,0,0,1,0,0,1,0,0.1022872943627207,0,0,0,2,0,0,0
in-e8411fca8ec06a8c,GPT,2,1,1,0,0.62668614096,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
in-e8411fca8ec06a8c,Hybrid,2,1,1,0,0.62668614096,0,0,0,0,0,1,1,0.03688839043823333,0,0,0,2,0,0,0
in-9516ffa363431c52,GPT,1,0,1,0,0.587787264,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
in-9516ffa363431c52,Hybrid,1,0,1,0,0.587787264,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0
in-4e2c7333fb3867a6,JobBERT,3,3,0,2,0.7025186872668642,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0
in-4e2c7333fb3867a6,GPT,3,3,0,2,0.765677733498774,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0
in-4e2c7333fb3867a6,Hybrid,5,5,0,2,0.6867636947242975,0,0,5,0,0,0,0,0.11939902698543652,1,0,1,1,1,1,0
in-8f6c36d10ffe8c6f,JobBERT,6,5,1,0,0.7738203965075167,2,0,2,0,0,1,1,0,1,2,0,3,0,0,0
in-8f6c36d10ffe8c6f,GPT,4,0,4,0,0.7051447146088361,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0
in-8f6c36d10ffe8c6f,Hybrid,7,3,4,0,0.6637143905462051,1,0,2,0,0,0,4,0.014965555682327927,0,2,1,1,2,1,0
in-17ea04997c6f7520,GPT,2,0,2,0,0.591678864,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
in-17ea04997c6f7520,Hybrid,2,0,2,0,0.591678864,0,0,0,0,0,0,2,0.0,0,0,0,0,2,0,0
in-4dd4be4468b8f8b5,JobBERT,22,22,0,9,0.7044022990651603,0,1,12,3,3,3,0,0,2,1,6,8,5,0,0
in-4dd4be4468b8f8b5,GPT,12,12,0,9,0.628389081220345,1,0,6,2,1,2,0,0,0,1,1,5,3,2,0
in-4dd4be4468b8f8b5,Hybrid,30,30,0,9,0.6002534271770484,1,1,16,4,4,4,0,0.11923813351307964,2,1,0,11,6,10,0
in-036c776371efd2b7,JobBERT,3,3,0,0,0.8265863535953931,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0
in-036c776371efd2b7,GPT,4,3,1,3,0.669800920253027,0,0,2,0,0,1,1,0,0,0,1,3,0,0,0
in-036c776371efd2b7,Hybrid,4,3,1,3,0.8347609048283979,0,0,1,0,0,2,1,0.12650935704693766,1,1,1,1,0,0,0
in-fc00c70672996923,GPT,1,1,0,2,0.47022981120000007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
