job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-b6d25c92fe133ceb,"As an Integration Developer, you will gain hands -on experience working with industry -leading platforms such as MuleSoft, Boomi, Workato and IBM Sterling, along with modern messaging systems and AI -assisted engineering tools.",[],0,"[""MuleSoft,"", ""Boomi,"", ""Workato"", ""IBM Sterling,"", ""messaging systems"", ""AI"", ""-assisted engineering""]",7,"[""work with industry-leading platforms"", ""use modern messaging systems"", ""use AI-assisted engineering tools""]",3,"[""MuleSoft"", ""Boomi"", ""Workato"", ""IBM Sterling"", ""messaging systems"", ""AI-assisted engineering""]",6,"[""work with industry-leading platforms"", ""use modern messaging systems"", ""use AI-assisted engineering tools""]",3,"[""MuleSoft"", ""Boomi"", ""Workato"", ""IBM Sterling"", ""messaging systems"", ""AI-assisted engineering"", ""AI"", ""-assisted engineering""]",8,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.5681009568000001,0.5681009568000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,5,0.0811921725356143,0.0419737985468337,0.0637896688360917,14,0.0,0,0,3,0,3,0,2,1,5,0.8200000000000002,0.9,1.0,3.237215042114258,2025-11-20,2025,2025-11
in-ad982b420f5bc14c,"They will be highly organised, detail -oriented, and capable of managing multiple priorities in a busy environment. Based at: The primary base for the position will be in our HQ at Old Connaught Avenue, Bray, Co Wicklow.","[""organised"", ""detail"", ""-oriented"", ""managing multiple priorities in a busy environment.""]",4,[],0,"[""manage multiple priorities"", ""be detail-oriented"", ""be highly organized""]",3,[],0,"[""manage multiple priorities"", ""be detail-oriented"", ""be highly organized"", ""organised"", ""detail"", ""-oriented""]",6,[],0,4,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",3,3,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.6928850149476748,0.6845523567857699,0.5995758285952717,"{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.2177782207727432,1,0,6,3,2,1,0,0,0,0.8269047619047619,0.9374750358236325,1.0,4.075652360916138,2025-11-28,2025,2025-11
in-4cbcdf1495f274ef,"There is no 'one approach fits all' – each team manages their own way of working, we trust our employees and focus on outputs not inputs.",[],0,[],0,"[""manage way of working"", ""focus on outputs""]",2,[],0,"[""manage way of working"", ""focus on outputs""]",2,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.577147968,0.577147968,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,2,0,2,0,0,0,0,0.7375,0.9,1.0,2.3920700550079346,2025-11-07,2025,2025-11
in-56ea52f546a48eee,You want your work to matter and so do we.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.2964024543762207,2025-11-26,2025,2025-11
in-042b565c84045356,"This role may involve local travel across Dunedin from time to time, so flexibility is important. Must be a NZ Citizen or hold Permanent Residency Must have a NZ Driver's License (Full or Restricted) Responsibilities: Respond to client inquiries and provide technical support via various channels (phone, email, chat, etc.) Diagnoses and troubleshoot technical issues reported by clients. Document and track client issues using a ticketing system. Escalate unresolved issues to appropriate teams and ","[""Respond to client inquiries"", ""provide technical support"", ""Diagnoses"", ""troubleshoot technical issues reported by clients."", ""Document"", ""track client issues using a ticketing system."", ""Escalate unresolved issues to appropriate teams"", ""follow up until resolution."", ""Stay up to date with product knowledge""]",9,"[""NZ"", ""Driver's License"", ""ticketing system.""]",3,"[""respond to client inquiries"", ""provide technical support"", ""diagnose technical issues"", ""troubleshoot technical issues"", ""document client issues"", ""track client issues"", ""escalate unresolved issues"", ""follow up until resolution"", ""stay up to date with product knowledge"", ""stay up to date with industry trends""]",10,"[""ticketing system"", ""NZ Driver's License""]",2,"[""respond to client inquiries"", ""provide technical support"", ""diagnose technical issues"", ""troubleshoot technical issues"", ""document client issues"", ""track client issues"", ""escalate unresolved issues"", ""follow up until resolution"", ""stay up to date with product knowledge"", ""stay up to date with industry trends"", ""Diagnoses"", ""troubleshoot technical issues reported by clients."", ""Document""]",13,"[""ticketing system"", ""NZ Driver's License"", ""NZ"", ""Driver's License""]",4,8,1,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 1}",8,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 2, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 2}",10,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 3, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 3}",0.8113593154247003,0.7297331187051276,0.7545711593478122,"{""Very High"": 1, ""High"": 5, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 5, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 3, ""High"": 0, ""Medium High"": 4, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,5,0.0840128866346182,0.0840128866346182,0.0,14,0.3910236239433289,4,0,15,3,4,6,2,1,1,0.806195054945055,1.0439002672424698,1.0,7.244015693664551,2025-11-11,2025,2025-11
in-290c255a99e5d600,We are committed to our employees and offer strong competitive salaries along with benefits such as: 8% pension contribution. Private Health Insurance. Dental Plan. 26 days annual leave to start. 2 Wellbeing days annually. Paid maternity & paternity leave. Learning & Development opportunities - internal progression is encouraged and fostered. Company vehicles (role dependent). .and many more great perks. Making Possible ------------------- Business Management & Support - Develop the capabilities,"[""Develop the capabilities"", ""tools"", ""techniques"", ""models""]",4,[],0,"[""develop capabilities"", ""drive decision making"", ""rationalize management reporting"", ""improve production of management reporting"", ""support CAPEX investments"", ""analyze CAPEX investments"", ""conduct post investment analysis""]",7,"[""management reporting"", ""CAPEX investments"", ""commercial policy"", ""finance""]",4,"[""develop capabilities"", ""drive decision making"", ""rationalize management reporting"", ""improve production of management reporting"", ""support CAPEX investments"", ""analyze CAPEX investments"", ""conduct post investment analysis"", ""tools"", ""techniques"", ""models""]",10,"[""management reporting"", ""CAPEX investments"", ""commercial policy"", ""finance""]",4,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",4,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 1}",7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 2, ""Evaluate"": 2, ""Create"": 2, ""N/A"": 1}",0.7067938850267023,0.6092685743573404,0.5804973271373443,"{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 4, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 5, ""Low"": 3, ""Very Low"": 0}",19,10,0.1294395320429232,0.1005286519782028,0.0394849551351446,9,0.1390891756330217,1,0,10,3,6,1,0,4,0,0.8278000000000001,0.9270836778161348,0.8,5.363168716430664,2025-11-25,2025,2025-11
in-36736ae33c38a4df,Drivers Licence essential. Video,[],0,[],0,"[""operate vehicle""]",1,"[""Drivers Licence""]",1,"[""operate vehicle""]",1,"[""Drivers Licence""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.4791960576,0.4791960576,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,1,0,1,0,0,1,0,0.81,0.9,1.0,1.887406587600708,2025-09-15,2025,2025-09
in-7fc5ece4003641b6,200007268E EA Reg.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6897985935211182,2025-10-27,2025,2025-10
in-fac0a95b0783fd9d,"In addition to impactful research, the project features an ambitious stakeholder engagement program designed to inspire young people to pursue STEM careers, increase public understanding of uncertainty and risk, and engage the public with the ethical & sustainable AI agenda.",[],0,[],0,"[""inspire young people"", ""increase public understanding"", ""engage the public""]",3,"[""STEM careers"", ""uncertainty and risk"", ""ethical AI"", ""sustainable AI""]",4,"[""inspire young people"", ""increase public understanding"", ""engage the public""]",3,"[""STEM careers"", ""uncertainty and risk"", ""ethical AI"", ""sustainable AI""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0,0.59774976,0.59774976,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,4,0.0909447124129847,0.0,0.0909447124129847,15,0.0,0,0,3,0,3,0,0,4,0,0.8000000000000002,0.9,1.0,3.789391040802002,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,"Improve app performance and reliability, ensuring mobile parity with Personio’s web platform.","[""Improve app performance"", ""reliability"", ""ensuring mobile parity""]",3,[],0,"[""improve app performance"", ""ensure mobile parity""]",2,[],0,"[""improve app performance"", ""ensure mobile parity"", ""reliability""]",3,[],0,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.8411715980250886,0.7087770105009603,0.8314844112081156,"{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,1,0.0284678698227013,0.0284678698227013,0.0,18,0.6571112275123596,2,0,3,1,0,2,0,0,0,0.8333333333333334,1.200369245333428,1.0,2.163743734359741,2025-11-28,2025,2025-11
in-9b2c3343da5b9f4d,"You will play a key role in driving successful team outcomes, shaping strategic application design decisions, and identifying opportunities to standardise approaches across adjacent teams.","[""driving successful team outcomes"", ""shaping strategic application design decisions"", ""identifying opportunities to standardise approaches""]",3,[],0,"[""drive successful team outcomes"", ""shape strategic application design decisions"", ""identify opportunities to standardise approaches""]",3,[],0,"[""drive successful team outcomes"", ""shape strategic application design decisions"", ""identify opportunities to standardise approaches"", ""shaping strategic application design decisions""]",4,[],0,2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",1,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.9364009262608494,0.8351599106917202,0.8171258298767494,"{""Very High"": 2, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.6470978061358134,2,0,4,1,1,2,0,0,0,0.84375,1.153564478620746,1.0,2.310028314590454,2025-12-01,2025,2025-12
in-31f31027671f0476,"Package Salary £32,000 - £35,000 per annum Permanent full time contract, 8 -hour day with some flexibility 28 days holiday plus 8 bank holidays and the option to buy up to 5 more 5 x salary life insurance, 7% employer pension contribution, up to 10% bonus, employee health cash plan, paid sick leave, critical illness cover, 2 weeks workcation, options to buy additional holiday or unpaid leave, 3 days volunteer leave, happy to talk flexible working, remote working, wellbeing support, great office ",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7207179069519043,2025-12-01,2025,2025-12
in-07a9c2a299829676,"Expected work includes : Design & Build: Collaborate with stakeholders to gather requirements, define user stories, and map out conversational flows. Develop: Use Microsoft Copilot Studio to build, configure, and refine chatbot topics, entities, and logic. Integrate: Leverage Power Automate (Flows) to connect the Bot to backend systems, databases, and APIs (e.g., retrieving user data, creating support tickets, looking up information). Leverage AI: Implement and fine -tune generative AI capabilit","[""Collaborate with stakeholders"", ""gather requirements"", ""define user stories"", ""map out conversational flows."", ""build"", ""configure"", ""refine chatbot topics"", ""entities"", ""logic."", ""Integrate: Leverage Power Automate (Flows)"", ""connect the Bot to backend systems"", ""databases"", ""APIs"", ""retrieving user data"", ""creating support tickets"", ""looking up information)."", ""Leverage AI:"", ""Implement"", ""fine -tune""]",19,"[""Microsoft"", ""Copilot"", ""Studio"", ""Power Automate""]",4,"[""collaborate with stakeholders"", ""gather requirements"", ""define user stories"", ""map out conversational flows"", ""build chatbot topics"", ""configure chatbot entities"", ""refine chatbot logic"", ""connect bot to backend systems"", ""implement generative AI capabilities"", ""fine-tune generative AI capabilities"", ""conduct thorough testing"", ""debug chatbot""]",12,"[""Microsoft Copilot Studio"", ""Power Automate"", ""APIs"", ""databases"", ""generative AI"", ""SharePoint"", ""internal websites""]",7,"[""collaborate with stakeholders"", ""gather requirements"", ""define user stories"", ""map out conversational flows"", ""build chatbot topics"", ""configure chatbot entities"", ""refine chatbot logic"", ""connect bot to backend systems"", ""implement generative AI capabilities"", ""fine-tune generative AI capabilities"", ""conduct thorough testing"", ""debug chatbot"", ""build"", ""configure"", ""entities"", ""logic."", ""Integrate: Leverage Power Automate (Flows)"", ""databases"", ""APIs"", ""retrieving user data"", ""creating support tickets"", ""looking up information)."", ""Leverage AI:"", ""Implement"", ""fine -tune""]",25,"[""Microsoft Copilot Studio"", ""Power Automate"", ""APIs"", ""databases"", ""generative AI"", ""SharePoint"", ""internal websites"", ""Microsoft"", ""Copilot"", ""Studio""]",10,19,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 12, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 2, ""N/A"": 0}",11,1,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 6, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 1}",24,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 15, ""Analyze"": 2, ""Evaluate"": 3, ""Create"": 4, ""N/A"": 1}",0.7582700774155915,0.665617265872218,0.6575395387418395,"{""Very High"": 2, ""High"": 7, ""Medium High"": 2, ""Medium"": 8, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 3, ""Medium"": 2, ""Medium Low"": 4, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 2, ""High"": 3, ""Medium High"": 3, ""Medium"": 7, ""Medium Low"": 5, ""Low"": 5, ""Very Low"": 0}",19,13,0.2757789770618791,0.2051964751998234,0.2025401836677601,6,0.3059078141262656,6,0,25,13,6,6,3,6,1,0.8079900000000001,0.9782396343549538,1.0,5.957362174987793,2025-11-18,2025,2025-11
in-e07c53dcbcbf3274,"As an organisation, we push the boundaries of data science, optimisation and artificial intelligence to solve the most complex problems in industry.",[],0,[],0,"[""solve complex problems"", ""push boundaries of data science"", ""push boundaries of optimisation"", ""push boundaries of artificial intelligence""]",4,"[""data science"", ""optimisation"", ""artificial intelligence""]",3,"[""solve complex problems"", ""push boundaries of data science"", ""push boundaries of optimisation"", ""push boundaries of artificial intelligence""]",4,"[""data science"", ""optimisation"", ""artificial intelligence""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",0.0,0.44831232,0.44831232,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 3, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 3, ""Very Low"": 0}",19,8,0.1550544899374547,0.0320452077327632,0.1448825823633294,11,0.0,0,0,4,0,4,0,0,3,0,0.8,0.9,1.0,2.821582794189453,2025-07-14,2025,2025-07
in-c8c99bad5e50bd2d,"Northstrat is an Equal Opportunity Employer We are committed to fostering an inclusive, diverse workplace.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7498130798339844,2025-12-01,2025,2025-12
in-d2f675fc5b4bfbf8,"So let us know in your application, or tell your recruiter directly, if you need anything to make your experience or working environment more comfortable. Life at Checkout.com We understand that work is just one part of your life.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7565658092498779,2025-11-25,2025,2025-11
