job_id,date_posted,knowledge,confidence_score,confidence_tier,source,job_date,job_year,job_month
in-120cae709fd91b6b,2025-09-30,compliance audits,0.75,Medium High,LLM,2025-09-30,2025,2025-09
in-120cae709fd91b6b,2025-09-30,BICS,0.75,Medium High,LLM,2025-09-30,2025,2025-09
in-120cae709fd91b6b,2025-09-30,Building Warrant of Fitness,0.75,Medium High,LLM,2025-09-30,2025,2025-09
in-120cae709fd91b6b,2025-09-30,Property,0.75,Medium High,LLM,2025-09-30,2025,2025-09
in-10c22ca2ab379104,2026-03-06,business analysis,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-10c22ca2ab379104,2026-03-06,strategic technology innovation,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-10c22ca2ab379104,2026-03-06,responsible investment,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-1021728769a1b1b3,2026-02-24,Mathematics,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Statistics,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Information Science,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Commerce,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Economics,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Engineering,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Finance,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,Accounting,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-1021728769a1b1b3,2026-02-24,financial planning,0.75,Medium High,LLM,2026-02-24,2026,2026-02
in-0fcfe59aff7d7b19,2025-05-10,Machine Learning,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,mineral resource evaluation,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,geometallurgy,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,resource block models,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,geometallurgical block models,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,Kriging models,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,neural networks,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,copper deposit types,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,gold deposit types,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,Personal Protective Equipment (PPE),0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,mine planning,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,ore control,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,target drilling,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,blasthole optimisation,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,ore type categorisation,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,mineral processing routing,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-0fcfe59aff7d7b19,2025-05-10,blending,0.75,Medium High,LLM,2025-05-10,2025,2025-05
in-1291ef0e4f87819c,2026-03-06,CI/CD pipelines,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-1291ef0e4f87819c,2026-03-06,developer environments,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-1291ef0e4f87819c,2026-03-06,developer tooling,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-1291ef0e4f87819c,2026-03-06,AI-enabled workflows,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-1291ef0e4f87819c,2026-03-06,AI first workflows,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-14734ee7aab2dff0,2026-02-20,PostGRES,0.75,Medium High,LLM,2026-02-20,2026,2026-02
in-14734ee7aab2dff0,2026-02-20,Linux,0.75,Medium High,LLM,2026-02-20,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,Cargo Inspection Systems (CIS),0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,threat detection,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,security screening technology,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,Solution Architect,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,partner technologies,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,regulatory needs,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-1685751ab1e35ff9,2026-02-25,operational needs,0.75,Medium High,LLM,2026-02-25,2026,2026-02
in-17826d4303fc4d24,2026-01-02,Business Intelligence (BI),0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,SQL,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,SSRS,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,SSIS,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,Azure data platforms,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,MS Purview,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-17826d4303fc4d24,2026-01-02,Power BI,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-184610fda3276dcc,2026-03-06,recruitment,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,onboarding,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,HR functions,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,manufacturing organization,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,engineers,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,heavy-duty mechanics,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,welders,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,technicians,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-184610fda3276dcc,2026-03-06,production staff,0.75,Medium High,LLM,2026-03-06,2026,2026-03
in-18c592689d7d0491,2025-10-23,Computer Vision,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-18c592689d7d0491,2025-10-23,AI Software,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-12e4e1edda8ca7ae,2026-03-09,distributed data stores,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,scalability,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,performance,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Big Data technologies,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,CAP theorem,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,content metadata,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,catalog entities,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,editorial entities,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,online content system,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,offline feeds,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Spark,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Hadoop ecosystem,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,data structures,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,algorithms,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,NoSQL data stores,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Solr,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Elastic Search,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Redis,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Memcached,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Cassandra,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Voldemort,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,messaging technologies,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Kafka,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-12e4e1edda8ca7ae,2026-03-09,Java,0.75,Medium High,LLM,2026-03-09,2026,2026-03
in-16914020afc5dd69,2026-02-13,Artificial Intelligence (AI),0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Machine Learning (ML),0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Big Data Analytics,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Decision Support Systems (DSS),0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Total:Insight™ DSS,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Total:Perception™ Systems Simulation Engine (SSE),0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Total:Vision™ Video Analytics Solution (VAS),0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Data Fusion and Analytics,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Data Science,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Research and Engineering,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Retail,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Supply Chain Management,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Public Safety,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,Defence,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,AI/ML,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,multi-sensor data collection,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,aggregation,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,exploitation,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,fusion,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-16914020afc5dd69,2026-02-13,analytics,0.75,Medium High,LLM,2026-02-13,2026,2026-02
in-17ecef6aa8580020,2026-03-10,CAD,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,electronics packaging,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,mechanism design,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,mechatronics,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,sensors,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,actuators,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,valves,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,heat transfer,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,thermal management,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,injection molding,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,overmolding,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,compression molding,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,LSR,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,progressive die,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,deep draw sheet metal,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,extrusion,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,die casting,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-17ecef6aa8580020,2026-03-10,CNC,0.75,Medium High,LLM,2026-03-10,2026,2026-03
in-219553aa7e342a4a,2025-10-23,service mesh architectures,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,E-commerce platform,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,infrastructure,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,observability,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,automation,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,fault-tolerant systems,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-219553aa7e342a4a,2025-10-23,globally distributed systems,0.75,Medium High,LLM,2025-10-23,2025,2025-10
in-19253c0e90d0d4b7,2026-02-06,enterprise data warehouse,0.75,Medium High,LLM,2026-02-06,2026,2026-02
in-19253c0e90d0d4b7,2026-02-06,BI data solutions,0.75,Medium High,LLM,2026-02-06,2026,2026-02
in-19253c0e90d0d4b7,2026-02-06,cloud technologies,0.75,Medium High,LLM,2026-02-06,2026,2026-02
in-189e4607c218da31,2026-03-02,sales channel operations,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,demand planning,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,inventory management,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,customer service,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,inform/awareness,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,marketing campaigns,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,online store,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,retail stores,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,supply chain,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-189e4607c218da31,2026-03-02,standard office equipment,0.75,Medium High,LLM,2026-03-02,2026,2026-03
in-193d18c2574de4de,2025-08-15,mechanical engineering,0.75,Medium High,LLM,2025-08-15,2025,2025-08
in-193d18c2574de4de,2025-08-15,biotech consumables,0.75,Medium High,LLM,2025-08-15,2025,2025-08
in-193d18c2574de4de,2025-08-15,production,0.75,Medium High,LLM,2025-08-15,2025,2025-08
in-245d39f4f47bb97d,2026-02-10,Total Gas Management Systems,0.75,Medium High,LLM,2026-02-10,2026,2026-02
in-245d39f4f47bb97d,2026-02-10,semiconductor,0.75,Medium High,LLM,2026-02-10,2026,2026-02
in-21f3b05871873683,2026-01-02,MLOps,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-21f3b05871873683,2026-01-02,ML engineering,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-21f3b05871873683,2026-01-02,machine learning,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-21f3b05871873683,2026-01-02,ML lifecycle,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-21f3b05871873683,2026-01-02,Computer Science,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-21f3b05871873683,2026-01-02,Data Engineering,0.75,Medium High,LLM,2026-01-02,2026,2026-01
in-2343dce8f94f0a1c,2026-03-05,Electronic Patient Record (EPR) system,0.75,Medium High,LLM,2026-03-05,2026,2026-03
in-2343dce8f94f0a1c,2026-03-05,safety and governance requirements,0.75,Medium High,LLM,2026-03-05,2026,2026-03
in-23d80004b8615742,2026-03-09,iOS,0.75,Medium High,LLM,2026-03-09,2026,2026-03
