job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count
in-2343dce8f94f0a1c,2026-03-05,19,6,0.07893908149050391,0.07104169141110805,0.020842881579148143,0.6283681450085274,0.75,13
in-23d80004b8615742,2026-03-09,19,17,0.3248780266484579,0.25101820492478805,0.11441323192496049,0.6697791347873685,0.75,2
in-25943c33b8b06d57,2026-02-12,19,13,0.21889666133919425,0.12749774491498223,0.12156288121875966,0.6364054868480002,0.75,6
in-2bf49c3826340f07,2026-03-11,19,2,0.0423086011683575,0.018804294400241305,0.04184429018121018,0.645079995977143,0.75,17
in-29a1ec53620be6a8,2026-03-09,19,6,0.11626969504133904,0.015249607974889402,0.10102008706644963,0.6236258236416001,0.75,13
in-284b7cf30eb81914,2025-12-11,19,5,0.1027310360502086,0.036089874076290385,0.08587530537655481,0.630887943168,0.75,14
in-2c3357aa80d35805,2025-12-17,19,0,0.0,0.0,0.0,0.63011979072,0.75,19
in-2b0d7561fe568605,2026-03-09,19,11,0.23917884644510687,0.07746616809473546,0.22549027392738746,0.6498153079532311,0.75,8
in-2dbe2c923e947b35,2026-02-14,19,1,0.019230968073794718,0.0,0.019230968073794718,0.6354546566400001,0.75,18
in-2f5b3f13e615982a,2026-03-06,19,6,0.11677242710441427,0.04342537516879527,0.08802211347379184,0.6483291256319998,0.75,13
in-30cac704112e9e05,2026-03-03,19,0,0.0,0.0,0.0,0.6422965905600001,0.75,19
in-30af647e83a32e8c,2025-12-05,19,13,0.2671183611217298,0.06149441768629293,0.2671183611217298,0.6519998624914286,0.75,6
in-31a68bf771762bbc,2025-12-15,19,4,0.06870832668504158,0.013855409365191649,0.054852917319849925,0.6561098173440001,0.75,15
in-32372b2a70a2998c,2026-03-04,19,3,0.040450197039128576,0.040450197039128576,0.0,0.6538008178285716,0.75,16
in-35b0fd014582dbaf,2025-12-23,19,1,0.008977124067331014,0.008977124067331014,0.0,0.6113418116400001,0.0,18
in-35e79000a6810bd1,2026-03-09,19,7,0.14569860104142346,0.07146753930717782,0.1112547416436045,0.70303514112,0.75,12
in-34c6520c08d55db7,2026-02-27,19,3,0.05829340846914995,0.0,0.05829340846914995,0.6474619875200002,0.75,16
in-3556957cea163733,2026-03-11,19,13,0.2837379726622066,0.14192904267405695,0.23211342535520857,0.6376367760480003,0.75,6
in-35e03ae1caff1780,2026-03-05,19,5,0.13209555839237413,0.0,0.13209555839237413,0.6394600841760001,0.75,14
in-3a25de1e948c9510,2025-11-21,19,4,0.07407291562933672,0.01399351100038249,0.07407291562933672,0.6852514801371429,0.75,15
in-37ed4cd194d9bd61,2025-11-12,19,7,0.11918378328485514,0.043566756109454007,0.0918189243266457,0.6264971246400001,0.75,12
in-366ed5fb266e1ee3,2026-03-09,19,12,0.24678509801553994,0.059215611779412536,0.21783437415173182,0.671214456,0.75,7
in-361c0675a3147072,2026-03-10,19,4,0.07685130771837738,0.017233142068966242,0.07685130771837738,0.6436164014836364,0.75,15
in-368b730dfbfb2c56,2026-03-11,19,4,0.08558833741608349,0.04863178407427921,0.08460936860034342,0.6899483911679999,0.75,15
in-4249d42ce8b49e38,2026-02-27,19,12,0.20867744332602026,0.20867744332602026,0.0,0.6485296715200001,0.0,7
in-3a40f4b75ecb8f1e,2026-02-17,19,13,0.29497675367055537,0.1306267080987661,0.26693579774153864,0.6684057113417142,0.75,6
in-427c59728dce7b1c,2026-02-05,19,9,0.18727619411903756,0.0686668015562294,0.16626453713366862,0.6380311062109091,0.75,10
in-443f3ba3c65aa81b,2026-03-06,19,10,0.2530618249092288,0.04951519158637043,0.24982754682239736,0.6673934965028572,0.75,9
in-45b09437e6f9d734,2026-01-12,19,6,0.11805956574671658,0.07748568149033623,0.10499278118735866,0.6417976900608,0.75,13
in-476230db996030ac,2026-02-25,19,6,0.0949937225592162,0.0949937225592162,0.0,0.6192826838400003,0.75,13
in-4680a02c6d0fe13f,2025-10-08,19,10,0.21569307066923005,0.06160972707651676,0.19379248681821326,0.6625310040576,0.75,9
in-431768e5d2264d2d,2026-02-04,19,13,0.30360711940620877,0.1295977533191018,0.28193903973228057,0.6622785015222858,0.75,6
in-487df2b1087d73fa,2025-09-12,19,6,0.13652148936924183,0.0449459870391659,0.13652148936924183,0.6466009935085716,0.75,13
in-4aae1652e7ec2129,2026-03-05,19,3,0.05475132328822962,0.05475132328822962,0.022890634285776243,0.6191701034400001,0.75,16
in-4b8bdcf374513e65,2026-03-11,19,3,0.057050725033408724,0.0,0.057050725033408724,0.677293813234286,0.75,16
in-4bfdb6f4c263beeb,2026-02-12,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4607712162e9e8e3,2026-02-11,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4cf5479496e4301e,2026-03-11,19,2,0.023143351759935867,0.023143351759935867,0.0,0.64906769304,0.0,17
in-4aab702ede0af613,2026-02-25,19,6,0.1218004122470011,0.04954621879045169,0.0722541934565494,0.6311017115007206,0.75,13
in-4bd1ca2b1bfdfa6d,2026-02-13,19,9,0.19136213462750937,0.08436919011902917,0.17021903364281907,0.669677946964898,0.75,10
in-4e3bc9e1167b473b,2026-03-05,19,8,0.14645850316491715,0.12814325546895217,0.048250963813380204,0.6462983750068998,0.75,11
in-52e6f29b864a68b0,2025-10-31,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4fac46ba90c4b16c,2025-07-01,19,10,0.21855275246114658,0.0506499881603453,0.20473128243496547,0.68858836992,0.75,9
in-4ede713a5581ba77,2026-03-10,19,5,0.09232530237806136,0.044897302475830264,0.07819616731844452,0.68485554432,0.75,14
in-4e8588b946d21212,2026-01-21,19,12,0.22498904866845293,0.09476104182870071,0.13022800683975222,0.6566075157425936,0.75,7
in-53f9dbfe59309995,2026-03-04,19,0,0.0,0.0,0.0,0.6284093348571429,0.0,19
in-54a14ff32d718ad0,2026-03-02,19,1,0.018426903925443952,0.0,0.018426903925443952,0.6269031652800001,0.75,18
in-5673cefe021ebc42,2026-02-26,19,2,0.041057746033919484,0.022204978276700107,0.041057746033919484,0.6408326319634287,0.75,17
in-5a117bdee62644fa,2026-02-25,19,3,0.05898679984073742,0.021767055861132787,0.037219743979604626,0.6399185068800002,0.75,16
in-530771fbfe728d26,2026-03-10,19,6,0.10152409713863933,0.061293152478450776,0.05773095959111265,0.6527810690784002,0.75,13
in-63be0cc7d27e5935,2026-02-18,19,8,0.15782918594038722,0.04135711120704668,0.12936754289426303,0.626152790016,0.75,11
in-62a6486e8ffb7e03,2026-03-06,19,5,0.08137436267309711,0.030395293013512653,0.05097906965958445,0.633234394932245,0.75,14
in-689e468185a4b009,2025-12-01,19,2,0.04144654211245086,0.0,0.04144654211245086,0.0,0.75,17
in-5869692bb5b2b17a,2026-03-03,19,11,0.23357224131618046,0.12866538227760924,0.2335288166999817,0.6464442947136001,0.75,8
in-655d9866cfe91a28,2025-11-07,19,3,0.037619314939871036,0.037619314939871036,0.0,0.6188355687796364,0.75,16
in-6818c9f518bb5702,2025-10-06,19,4,0.07802702851085795,0.029109759140654876,0.06477802615416679,0.6372789807085715,0.75,15
in-6c187121691e9a94,2025-11-03,19,2,0.02294141171559776,0.02294141171559776,0.0,0.5716826640000001,0.75,17
in-6d91dacdaa2c2056,2026-02-25,19,0,0.0,0.0,0.0,0.0,0.0,19
in-6953506b6f0d8ecb,2026-03-09,19,13,0.28723056913654615,0.11652054736665025,0.2695275193766544,0.6589558632960001,0.75,6
in-725db5ff1965a5cf,2026-02-25,19,0,0.0,0.0,0.0,0.6474157516800001,0.75,19
in-67e6b59a925f7a89,2026-03-05,19,2,0.026956438861316157,0.026956438861316157,0.0,0.6442536543634287,0.75,17
in-6c717e860c5e6516,2026-03-03,19,6,0.11857402889352098,0.01148375922818855,0.11857402889352098,0.6275218973538462,0.75,13
in-6a0c6e81b38e7258,2026-03-06,19,12,0.25007628641630475,0.09813905441926009,0.25007628641630475,0.6506882283927273,0.75,7
in-781169c7c7526b52,2026-02-24,19,0,0.0,0.0,0.0,0.0,0.0,19
in-75f30913de1b7459,2026-03-07,19,6,0.12130861786377174,0.07977376448407418,0.05967113595259818,0.6507391996800002,0.75,13
in-794e7d4677106122,2026-02-10,19,0,0.0,0.0,0.0,0.0,0.0,19
in-753a69a3294291c7,2025-08-25,19,4,0.05869722290157364,0.053873910319780435,0.019997443650898183,0.638210324736,0.75,15
in-76d6057eab891b98,2025-09-03,19,7,0.12483032452354774,0.12483032452354774,0.0,0.64363283712,0.75,12
in-788288259e19ed8a,2025-07-28,19,11,0.22793897341720157,0.100080379937864,0.1860527778926649,0.661510075810909,0.75,8
in-7c6b469bd3c32c83,2026-03-11,19,3,0.05115789891759665,0.027130224552920305,0.04039374778145238,0.635972214528,0.75,16
in-795392ba67b03cb2,2025-06-25,19,5,0.10355792777578814,0.09478749416926267,0.02143526202753971,0.6635867011200001,0.75,14
in-7c927f240a50a9cc,2026-01-28,19,10,0.18469450864362802,0.04617646446771883,0.15046014848508335,0.627959774464,0.75,9
in-7c9ea1b5273ae869,2026-03-10,19,4,0.09529132529308923,0.052365454675023064,0.09529132529308923,0.6422593968000001,0.75,15
in-801e77fe9dd77c2d,2026-03-10,19,10,0.2022664920380191,0.1294877611091431,0.16064190237145679,0.6668811053568,0.75,9
in-7e3654818d829d5e,2026-03-11,19,5,0.09568598164190796,0.09568598164190796,0.0,0.6529767079073685,0.75,14
in-8169c429e2a25414,2026-01-12,19,4,0.05049443554523801,0.05049443554523801,0.0,0.63481750272,0.0,15
in-73b5ece9f9ecc3a9,2025-07-31,19,17,0.4187157801283468,0.12115164733645499,0.3317725445094862,0.67455790221312,0.75,2
in-83f00d28538ebd69,2025-12-02,19,0,0.0,0.0,0.0,0.0,0.0,19
in-7dc858872dcb56a7,2026-02-19,19,0,0.0,0.0,0.0,0.0,0.0,19
in-84d2fa98d8fcc8bd,2026-03-06,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8259575278ff15e8,2026-03-10,19,0,0.0,0.0,0.0,0.0,0.0,19
in-855153acea2ff45b,2026-02-23,19,0,0.0,0.0,0.0,0.0,0.0,19
in-85ae80433e755493,2025-11-04,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8965b5e134360c3a,2026-03-10,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8a65e23011f0b499,2026-03-11,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8b20d58614610842,2026-01-20,19,3,0.04826474448184625,0.010851776047060703,0.037412968434785546,0.6622487424,0.75,16
in-8c46863a1ce899a0,2025-11-13,19,8,0.17576085952808182,0.0982500610147901,0.14588400439212199,0.634016491817143,0.75,11
in-8f51743560d7b55b,2025-12-19,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8d007d54a6e9b3b3,2026-03-10,19,4,0.06697189272541626,0.06089689513840141,0.05524820340307137,0.633245663417143,0.75,15
in-904355e3b43a86f2,2026-03-06,19,0,0.0,0.0,0.0,0.0,0.0,19
in-8d9ae454713adb22,2026-02-26,19,5,0.0939756009121063,0.09097702061821338,0.03646964211212962,0.6707074268159999,0.75,14
in-871bae54762204ea,2026-03-04,19,4,0.08683717752757827,0.0,0.08683717752757827,0.6024662656457144,0.75,15
in-8b3ede5765e5e1c9,2026-03-09,19,12,0.278300756587738,0.13376955335526475,0.25317669604953974,0.6547402147885715,0.75,7
in-9969a26138c87cd4,2026-03-11,19,0,0.0,0.0,0.0,0.0,0.0,19
in-9378455c1bb091a1,2025-03-14,19,7,0.15998668917473471,0.10295305498894369,0.07660694436023112,0.6335020944,0.75,12
in-9ae984f1f5d1226c,2026-03-05,19,1,0.01761952324917442,0.0,0.01761952324917442,0.64737792,0.75,18
in-9be994077c46b7ef,2026-01-21,19,1,0.012313999458899967,0.012313999458899967,0.0,0.6426532713600002,0.0,18
in-97191426cd97dd84,2026-02-10,19,4,0.08552301520036415,0.042169027430109425,0.07506739214846964,0.6291547916050286,0.75,15
in-92e57e0960d0c733,2026-03-03,19,16,0.3713593758756608,0.2947831487507843,0.17224091667878003,0.6422184648000001,0.75,3
in-9f2148688a920fb2,2026-01-15,19,3,0.045878840400344345,0.045878840400344345,0.0,0.67256331264,0.0,16
in-a0434a0f405c6949,2025-11-24,19,0,0.0,0.0,0.0,0.0,0.0,19
in-9da8b8c6e52feb61,2026-03-04,19,7,0.13949711660908895,0.0481923472398614,0.11571117074866046,0.6399044522813793,0.75,12
in-989af9a20b8f9ee7,2026-02-12,19,9,0.1358457921518877,0.11661482407809298,0.019230968073794718,0.6559849607040001,0.75,10
in-9e8b8167a52cb05c,2026-03-11,19,6,0.10921139980242532,0.08060598980871543,0.050393096396797586,0.6257297131520001,0.75,13
in-a0c45f0fdfea2762,2026-02-19,19,2,0.0430450859822725,0.017038564934112033,0.0430450859822725,0.6474010497662338,0.75,17
in-9f929fe6c651de14,2026-03-10,19,4,0.11152478442818572,0.0635698038759586,0.0941458865215904,0.6236197630420647,0.75,15
in-a0fcbae76d831775,2026-03-11,19,9,0.18984764958691683,0.15552967778740767,0.04675962548506888,0.6338745105408001,0.75,10
in-a2a8769491dd2881,2026-03-10,19,5,0.11528943526117427,0.05302389734156971,0.11528943526117427,0.6423723273600002,0.75,14
in-a365d58724aaf9f6,2026-03-10,19,5,0.10680185868109426,0.04086558868127475,0.10282445706819235,0.6454617203199999,0.75,14
in-a7d7380a191d11c4,2026-03-02,19,1,0.01817190396158319,0.013875558170070343,0.01817190396158319,0.6460931223771429,0.75,18
in-a77e7fdadad1bd31,2026-03-10,19,2,0.035780707785957745,0.0,0.035780707785957745,0.618574172340706,0.75,17
in-a48e951226650184,2026-03-10,19,7,0.13814811079125658,0.02423928929649663,0.13814811079125658,0.6353953587200001,0.75,12
in-a794eba7547094f4,2026-01-28,19,1,0.026423407901071554,0.026423407901071554,0.0,0.6367928227200002,0.75,18
in-a93e72b7dcd9eafa,2026-02-19,19,0,0.0,0.0,0.0,0.6556608,0.0,19
in-aacd29a042e1e8f2,2026-01-21,19,0,0.0,0.0,0.0,0.0,0.0,19
in-ac0e866a9f95bd35,2026-03-03,19,1,0.011482138300193581,0.011482138300193581,0.0,0.5985665875200001,0.0,18
in-b486754d4fef47b1,2025-12-17,19,10,0.22459441988091725,0.01731314255729628,0.22459441988091725,0.6712334542080001,0.75,9
in-acd852647e0ad998,2026-03-09,19,10,0.21094253612185657,0.04432712839594361,0.19754434573022944,0.6452342154240001,0.75,9
in-b2a73f3ed5db96fc,2025-12-04,19,5,0.11839676124033739,0.06346240452578755,0.05493435671454983,0.63842963712,0.75,14
in-b4af93f913150cac,2025-11-28,19,2,0.02563451556912281,0.02563451556912281,0.0,0.657370626336,0.75,17
in-b5cb68d789cf3d9b,2026-02-26,19,0,0.0,0.0,0.0,0.0,0.0,19
in-a778ff74a3735980,2025-10-22,19,5,0.09775269843120907,0.034407366741611205,0.08340184374859459,0.6523327675273846,0.75,14
in-bae8b479625db1b2,2026-03-11,19,4,0.08318409728621372,0.0336427512994097,0.06632241951791865,0.6392522662217144,0.75,15
in-bae7da04393e2cef,2026-01-22,19,3,0.06515923675737884,0.01297240683841526,0.06515923675737884,0.5929117394400001,0.75,16
in-b580b7c014d5ef12,2025-06-13,19,18,0.4015718731688519,0.30423025673836895,0.2455358467603985,0.6746733820594286,0.75,1
in-b717309a36d86a55,2026-03-08,19,6,0.12857599724575858,0.02233044751676267,0.12592338135367948,0.6618093712018287,0.75,13
in-bfc96d1f328a3175,2026-03-04,19,1,0.023023521251161777,0.023023521251161777,0.0,0.6292941321600001,0.75,18
in-b96ed15875997926,2026-02-27,19,8,0.18460490831631401,0.16128562373015656,0.063157898501346,0.6550206954561577,0.75,11
in-c1301d998f72000a,2025-12-08,19,0,0.0,0.0,0.0,0.0,0.0,19
in-bbad41219cc740ed,2026-01-27,19,7,0.12843522770748383,0.059097549507714515,0.10047676375037747,0.6275189970189474,0.75,12
in-bc40d95a380aa266,2026-02-10,19,10,0.18775156983522862,0.06829610560652863,0.16725803111728874,0.6209710262400001,0.75,9
in-c6866d971578e5f5,2026-03-12,19,0,0.0,0.0,0.0,0.0,0.0,19
in-bc0aa6df2d805b7b,2025-11-18,19,6,0.12300175211312891,0.05613322380780411,0.1101005560473392,0.6394783582989475,0.75,13
in-ca1f7fd7915eac82,2025-12-29,19,0,0.0,0.0,0.0,0.0,0.0,19
in-c537f69349c9b14d,2026-02-26,19,8,0.1726467894114813,0.051897679194928034,0.1528266379707738,0.6485822314057144,0.75,11
in-cc977b538c3a4a86,2026-03-06,19,1,0.02039144227379247,0.0,0.02039144227379247,0.6436392000000001,0.75,18
in-c5d75e0c5b4f0888,2026-02-17,19,12,0.3013479826120475,0.26114811477875277,0.24904540338014305,0.6683158812754286,0.75,7
in-cf33fce1da9e5f1f,2026-03-03,19,3,0.06156057698895186,0.023238068653838328,0.03832250833511353,0.6520909186285716,0.75,16
in-ce4ba705be083cdb,2026-01-22,19,5,0.10060363129565592,0.0,0.10060363129565592,0.6293600830005195,0.75,14
in-d058a60328482955,2025-12-09,19,14,0.2738740667777875,0.13213836352224426,0.23056663776698869,0.6610179474432,0.75,5
in-c58b6cbd0462f519,2026-01-13,19,5,0.10135439737172933,0.058343792872987146,0.08718258769888627,0.6511627073828573,0.75,14
in-d7d35694d4becf69,2026-03-07,19,4,0.0735704729431554,0.0,0.0735704729431554,0.6411416985600001,0.75,15
in-dca34ad867616996,2026-02-20,19,5,0.08997054636687805,0.06097593739279457,0.06866500440396761,0.6104987630400002,0.75,14
in-d2d8bf4d4164f68a,2026-02-04,19,0,0.0,0.0,0.0,0.0,0.0,19
in-c795d5647c5b2fa6,2026-03-09,19,9,0.18939329359184237,0.1876271186928252,0.08784094484228838,0.6447271940452175,0.75,10
in-da1eee9312990cd0,2025-11-15,19,7,0.14673316811990267,0.04557097806405843,0.1318203788054617,0.6590915569152,0.75,12
in-e1f6fb04d77bbcd3,2026-03-10,19,9,0.16895258896400386,0.07445372627016836,0.15684726928409778,0.6621692438160002,0.75,10
in-e402c63ea3c27129,2025-11-26,19,5,0.0904512704092704,0.011360658851058908,0.07909061155821148,0.6154372948114286,0.75,14
in-e73fa6806d5f5e59,2026-03-03,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e78abd8a232a690b,2026-03-03,19,0,0.0,0.0,0.0,0.65366227008,0.75,19
in-e4187db23d86d9a0,2025-12-06,19,7,0.14346479491183634,0.02306719989451668,0.14346479491183634,0.639963305161143,0.75,12
in-e7722395abd65cf4,2025-12-03,19,2,0.04365341977952367,0.04365341977952367,0.0,0.669965891328,0.0,17
in-ed82d490e0401f2c,2026-02-24,19,5,0.09977951739963734,0.0,0.09977951739963734,0.6292016656457143,0.75,14
in-f07c8588be7350c3,2026-02-27,19,0,0.0,0.0,0.0,0.0,0.0,19
in-ded3a3347d3bcae7,2026-03-09,19,6,0.13783329474298578,0.02618398734570375,0.13783329474298578,0.6199963049332019,0.75,13
in-ebb58af1f32d768c,2026-01-16,19,6,0.1424580272997052,0.0891875155350915,0.10285544646413704,0.66766629096,0.75,13
in-e26b52256be0f85c,2026-02-09,19,9,0.18977441640718626,0.17299796966861142,0.07494150337420014,0.6649880797013333,0.75,10
in-f76e0ef50acdf181,2026-01-05,19,0,0.0,0.0,0.0,0.0,0.0,19
in-f389b05688a66b67,2025-09-05,19,0,0.0,0.0,0.0,0.6779441433600002,0.0,19
in-f8b6585374a18460,2025-11-29,19,3,0.07947609238609554,0.056308566571535816,0.07225419157429747,0.6462074553600001,0.75,16
in-ee0deef20dee727b,2026-03-11,19,6,0.10756954691292477,0.08464078544156813,0.07993819713592532,0.6686593943039999,0.75,13
in-fc272651cf3a5dc3,2025-08-01,19,0,0.0,0.0,0.0,0.0,0.0,19
in-f156d49da1140e9c,2026-03-05,19,11,0.21564782606927976,0.0,0.21564782606927976,0.632954777088,0.75,8
in-f4e53c2111bd6d2b,2026-02-18,19,9,0.20020223264924342,0.10880384234757796,0.18636022680684142,0.6460472870400001,0.75,10
in-fbb699e18d37f468,2026-02-06,19,7,0.12928333101396144,0.12688637783460646,0.03743515453840557,0.655869380352,0.75,12
in-fb45f01ebbc2a223,2026-03-09,19,11,0.2504996726387426,0.05591933901812463,0.2504996726387426,0.6330998443156366,0.75,8
in-ffcc36a373d8599a,2025-12-17,19,13,0.2591919045699271,0.04503854008481661,0.2591919045699271,0.660880679689624,0.75,6
